timestamp,millis, 76f96f013c, d39896f013c,819096f013c, 61ac96f013c, c71996f013c, 145496f013c, 50c596f013c, b84c96f013c
2023-03-02T16:02:38Z,902093,4.25,4.38,4.94,4.31,4.25,4.5,4.19,3.44
2023-03-02T16:02:39Z,903243,4.25,4.38,4.88,4.31,4.25,4.5,4.19,3.5
2023-03-02T16:02:40Z,904396,4.25,4.38,4.88,4.31,4.31,4.63,4.19,3.5
2023-03-02T16:02:41Z,905546,4.31,4.38,4.94,4.38,4.31,4.56,4.25,3.5
2023-03-02T16:02:42Z,906696,4.25,4.44,4.94,4.38,4.31,4.5,4.19,3.5
2023-03-02T16:02:43Z,907846,4.31,4.38,4.88,4.38,4.31,4.5,4.25,3.5
2023-03-02T16:02:45Z,909001,4.31,4.44,4.94,4.38,4.31,4.56,4.25,3.5
2023-03-02T16:02:46Z,910151,4.31,4.44,4.94,4.38,4.31,4.56,4.25,3.56
2023-03-02T16:02:47Z,911301,4.38,4.44,5,4.38,4.38,4.56,4.25,3.56
2023-03-02T16:02:48Z,912451,4.38,4.44,5,4.44,4.38,4.56,4.31,3.56
2023-03-02T16:02:49Z,913601,4.38,4.5,5,4.38,4.38,4.63,4.31,3.56
2023-03-02T16:02:50Z,914751,4.31,4.44,5,4.38,4.38,4.63,4.31,3.56
2023-03-02T16:02:51Z,915901,4.38,4.5,5,4.38,4.38,4.63,4.31,3.56
2023-03-02T16:02:53Z,917054,4.38,4.5,5,4.44,4.38,4.56,4.31,3.56
2023-03-02T16:02:54Z,918204,4.44,4.5,5,4.44,4.38,4.69,4.31,3.63
2023-03-02T16:02:55Z,919354,4.44,4.56,5,4.44,4.44,4.69,4.38,3.63
2023-03-02T16:02:56Z,920504,4.44,4.56,5.13,4.44,4.38,4.69,4.31,3.63
2023-03-02T16:02:57Z,921654,4.44,4.56,5.06,4.5,4.44,4.63,4.38,3.63
2023-03-02T16:02:58Z,922804,4.38,4.56,5.06,4.5,4.44,4.69,4.31,3.63
2023-03-02T16:03:00Z,923954,4.44,4.56,5.06,4.5,4.44,4.69,4.38,3.63
2023-03-02T16:03:01Z,925104,4.5,4.63,5.06,4.5,4.5,4.75,4.38,3.69
2023-03-02T16:03:02Z,926254,4.5,4.63,5.13,4.56,4.5,4.69,4.38,3.69
2023-03-02T16:03:03Z,927404,4.44,4.63,5.13,4.56,4.5,4.75,4.44,3.69
2023-03-02T16:03:04Z,928553,4.5,4.63,5.13,4.56,4.5,4.75,4.44,3.69
2023-03-02T16:03:05Z,929701,4.56,4.63,5.13,4.63,4.5,4.81,4.44,3.69
2023-03-02T16:03:06Z,930851,4.56,4.63,5.13,4.63,4.56,4.75,4.44,3.69
2023-03-02T16:03:08Z,932001,4.56,4.69,5.13,4.56,4.5,4.81,4.44,3.69
2023-03-02T16:03:09Z,933150,4.5,4.69,5.13,4.63,4.56,4.81,4.44,3.75
2023-03-02T16:03:10Z,934300,4.56,4.69,5.19,4.69,4.56,4.81,4.5,3.75
2023-03-02T16:03:11Z,935450,4.56,4.69,5.19,4.63,4.56,4.88,4.5,3.75
2023-03-02T16:03:12Z,936600,4.63,4.69,5.19,4.69,4.63,4.88,4.5,3.75
2023-03-02T16:03:13Z,937750,4.63,4.75,5.19,4.69,4.56,4.81,4.5,3.75
2023-03-02T16:03:14Z,938900,4.63,4.69,5.19,4.69,4.63,4.88,4.5,3.75
2023-03-02T16:03:16Z,940050,4.56,4.75,5.25,4.69,4.63,4.88,4.56,3.81
2023-03-02T16:03:17Z,941208,4.69,4.75,5.25,4.75,4.63,4.88,4.56,3.81
2023-03-02T16:03:18Z,942358,4.63,4.81,5.31,4.75,4.63,4.88,4.5,3.81
2023-03-02T16:03:19Z,943508,4.63,4.75,5.31,4.69,4.63,4.94,4.56,3.81
2023-03-02T16:03:20Z,944658,4.63,4.81,5.25,4.69,4.69,4.94,4.63,3.81
2023-03-02T16:03:21Z,945808,4.63,4.81,5.31,4.75,4.69,4.88,4.63,3.81
2023-03-02T16:03:23Z,946958,4.63,4.81,5.31,4.75,4.69,4.94,4.63,3.81
2023-03-02T16:03:24Z,948108,4.63,4.88,5.31,4.75,4.69,5,4.63,3.88
2023-03-02T16:03:25Z,949258,4.75,4.81,5.31,4.81,4.75,4.94,4.63,3.81
2023-03-02T16:03:26Z,950408,4.69,4.88,5.31,4.81,4.75,5,4.63,3.88
2023-03-02T16:03:27Z,951558,4.75,4.88,5.31,4.81,4.75,5.06,4.63,3.88
2023-03-02T16:03:28Z,952708,4.69,4.88,5.38,4.81,4.75,4.94,4.69,3.88
2023-03-02T16:03:29Z,953861,4.63,4.94,5.31,4.81,4.75,5,4.63,3.88
2023-03-02T16:03:31Z,955011,4.75,4.94,5.38,4.81,4.75,5,4.75,3.88
2023-03-02T16:03:32Z,956161,4.75,4.94,5.38,4.81,4.81,5.06,4.69,3.88
2023-03-02T16:03:33Z,957310,4.75,4.94,5.38,4.81,4.81,5.06,4.69,3.94
2023-03-02T16:03:34Z,958460,4.75,4.94,5.38,4.81,4.81,5,4.75,3.94
2023-03-02T16:03:35Z,959610,4.75,5,5.38,4.81,4.81,5,4.75,3.94
2023-03-02T16:03:36Z,960760,4.75,5,5.44,4.88,4.81,5.06,4.75,3.94
2023-03-02T16:03:38Z,961910,4.81,5,5.44,4.88,4.81,5.06,4.75,3.94
2023-03-02T16:03:39Z,963060,4.81,5,5.44,4.81,4.88,5.13,4.75,4
2023-03-02T16:03:40Z,964210,4.88,5.06,5.44,4.88,4.88,5.13,4.75,4
2023-03-02T16:03:41Z,965360,4.81,5.06,5.44,4.88,4.88,5.13,4.75,4
2023-03-02T16:03:42Z,966507,4.81,5.13,5.5,4.88,4.88,5.13,4.75,4
2023-03-02T16:03:43Z,967657,4.81,5.13,5.5,4.94,4.94,5.13,4.88,4
2023-03-02T16:03:44Z,968806,4.88,5.06,5.5,4.94,4.88,5.19,4.88,4.06
2023-03-02T16:03:46Z,969955,4.88,5.06,5.5,4.94,4.94,5.13,4.81,4
2023-03-02T16:03:47Z,971105,4.88,5.13,5.5,4.94,4.94,5.13,4.94,4.06
2023-03-02T16:03:48Z,972254,4.88,5.13,5.5,4.94,4.94,5.13,4.94,4.06
2023-03-02T16:03:49Z,973408,4.94,5.13,5.56,4.94,4.94,5.19,4.94,4.06
2023-03-02T16:03:50Z,974558,4.94,5.13,5.5,5,5,5.19,4.88,4.06
2023-03-02T16:03:51Z,975707,4.94,5.13,5.56,5,5,5.13,4.94,4.06
2023-03-02T16:03:52Z,976857,5,5.13,5.56,5,5,5.19,4.94,4.13
2023-03-02T16:03:54Z,978019,4.94,5.13,5.56,5,5,5.19,4.94,4.13
2023-03-02T16:03:55Z,979170,5,5.25,5.63,5.06,5.06,5.25,4.94,4.13
2023-03-02T16:03:56Z,980322,5,5.19,5.56,5.06,5.06,5.25,4.94,4.19
2023-03-02T16:03:57Z,981473,5,5.25,5.63,5.06,5.06,5.25,5,4.19
2023-03-02T16:03:58Z,982624,5,5.25,5.63,5.06,5.06,5.25,5,4.13
2023-03-02T16:03:59Z,983776,5,5.25,5.69,5.06,5.06,5.25,5,4.19
2023-03-02T16:04:01Z,984927,5,5.31,5.63,5.13,5.06,5.31,5,4.25
2023-03-02T16:04:02Z,986078,5.06,5.25,5.69,5.13,5.13,5.31,5,4.25
2023-03-02T16:04:03Z,987229,5.06,5.31,5.69,5.13,5.13,5.38,5,4.25
2023-03-02T16:04:04Z,988381,5,5.19,5.69,5.06,5.13,5.38,5.06,4.25
2023-03-02T16:04:05Z,989532,5.06,5.25,5.69,5.13,5.19,5.38,5.06,4.25
2023-03-02T16:04:06Z,990687,5.06,5.31,5.69,5.13,5.19,5.44,5.06,4.25
2023-03-02T16:04:07Z,991839,5.13,5.38,5.69,5.13,5.19,5.44,5.06,4.25
2023-03-02T16:04:09Z,992990,5.06,5.38,5.75,5.13,5.19,5.44,5.06,4.25
2023-03-02T16:04:10Z,994142,5.06,5.44,5.75,5.19,5.19,5.38,5.13,4.25
2023-03-02T16:04:11Z,995294,5.13,5.38,5.75,5.19,5.19,5.44,5.13,4.31
2023-03-02T16:04:12Z,996445,5.13,5.44,5.75,5.19,5.19,5.5,5.13,4.25
2023-03-02T16:04:13Z,997597,5.13,5.44,5.75,5.19,5.25,5.5,5.13,4.31
2023-03-02T16:04:14Z,998749,5.13,5.44,5.81,5.25,5.25,5.5,5.13,4.31
2023-03-02T16:04:15Z,999901,5.19,5.44,5.81,5.25,5.25,5.56,5.13,4.38
2023-03-02T16:04:17Z,1001052,5.19,5.44,5.88,5.19,5.25,5.44,5.19,4.38
2023-03-02T16:04:18Z,1002204,5.13,5.5,5.81,5.25,5.31,5.5,5.19,4.38
2023-03-02T16:04:19Z,1003354,5.19,5.5,5.81,5.25,5.31,5.56,5.19,4.38
2023-03-02T16:04:20Z,1004506,5.19,5.5,5.81,5.25,5.31,5.56,5.19,4.38
2023-03-02T16:04:21Z,1005662,5.13,5.56,5.88,5.25,5.38,5.5,5.25,4.38
2023-03-02T16:04:22Z,1006814,5.25,5.56,5.88,5.25,5.38,5.63,5.25,4.38
2023-03-02T16:04:24Z,1007966,5.25,5.56,5.88,5.31,5.38,5.56,5.25,4.38
2023-03-02T16:04:25Z,1009118,5.25,5.5,5.88,5.31,5.38,5.63,5.25,4.44
2023-03-02T16:04:26Z,1010270,5.25,5.56,5.94,5.31,5.38,5.63,5.25,4.44
2023-03-02T16:04:27Z,1011422,5.31,5.56,5.94,5.38,5.38,5.56,5.31,4.44
2023-03-02T16:04:28Z,1012574,5.31,5.56,5.94,5.31,5.44,5.56,5.31,4.44
2023-03-02T16:04:29Z,1013726,5.31,5.63,5.88,5.31,5.44,5.69,5.31,4.5
2023-03-02T16:04:30Z,1014881,5.31,5.63,5.94,5.31,5.44,5.69,5.31,4.5
2023-03-02T16:04:32Z,1016033,5.31,5.63,5.94,5.38,5.44,5.75,5.38,4.5
2023-03-02T16:04:33Z,1017185,5.38,5.63,5.94,5.44,5.44,5.75,5.38,4.5
2023-03-02T16:04:34Z,1018337,5.38,5.63,6,5.38,5.44,5.75,5.38,4.56
2023-03-02T16:04:35Z,1019488,5.38,5.69,6,5.44,5.5,5.75,5.44,4.56
2023-03-02T16:04:36Z,1020640,5.38,5.69,6,5.5,5.5,5.75,5.38,4.56
2023-03-02T16:04:37Z,1021792,5.44,5.69,6.06,5.5,5.56,5.75,5.44,4.5
2023-03-02T16:04:38Z,1022944,5.44,5.69,6.06,5.44,5.56,5.81,5.44,4.5
2023-03-02T16:04:40Z,1024096,5.44,5.69,6.06,5.44,5.56,5.75,5.44,4.63
2023-03-02T16:04:41Z,1025248,5.44,5.69,6.06,5.5,5.56,5.81,5.44,4.63
2023-03-02T16:04:42Z,1026399,5.44,5.75,6.06,5.5,5.63,5.81,5.44,4.63
2023-03-02T16:04:43Z,1027555,5.44,5.69,6.06,5.5,5.63,5.81,5.44,4.63
2023-03-02T16:04:44Z,1028706,5.44,5.75,6,5.5,5.56,5.81,5.44,4.63
2023-03-02T16:04:45Z,1029858,5.44,5.75,6.06,5.5,5.63,5.81,5.5,4.63
2023-03-02T16:04:47Z,1031010,5.5,5.75,6.13,5.5,5.63,5.88,5.5,4.63
2023-03-02T16:04:48Z,1032162,5.5,5.75,6.13,5.56,5.63,5.88,5.5,4.69
2023-03-02T16:04:49Z,1033314,5.5,5.81,6.13,5.56,5.69,5.88,5.5,4.63
2023-03-02T16:04:50Z,1034465,5.5,5.81,6.13,5.56,5.69,5.88,5.56,4.69
2023-03-02T16:04:51Z,1035617,5.5,5.88,6.13,5.56,5.63,5.94,5.56,4.63
2023-03-02T16:04:52Z,1036769,5.5,5.88,6.13,5.63,5.69,5.94,5.56,4.69
2023-03-02T16:04:53Z,1037921,5.56,5.88,6.19,5.63,5.69,5.88,5.56,4.69
2023-03-02T16:04:55Z,1039081,5.63,5.88,6.19,5.63,5.75,5.88,5.63,4.75
2023-03-02T16:04:56Z,1040233,5.56,5.88,6.19,5.63,5.69,6,5.63,4.75
2023-03-02T16:04:57Z,1041385,5.56,5.94,6.19,5.63,5.75,5.94,5.63,4.75
2023-03-02T16:04:58Z,1042537,5.63,5.94,6.25,5.63,5.75,6,5.63,4.75
2023-03-02T16:04:59Z,1043688,5.56,5.94,6.25,5.69,5.75,5.94,5.63,4.81
2023-03-02T16:05:00Z,1044840,5.63,5.94,6.25,5.69,5.81,5.94,5.63,4.75
2023-03-02T16:05:02Z,1045992,5.63,6,6.25,5.75,5.75,6.06,5.69,4.81
2023-03-02T16:05:03Z,1047144,5.69,6,6.31,5.75,5.75,6,5.69,4.81
2023-03-02T16:05:04Z,1048296,5.69,6,6.25,5.75,5.81,6.06,5.69,4.81
2023-03-02T16:05:05Z,1049448,5.69,6,6.31,5.69,5.81,6.06,5.69,4.81
2023-03-02T16:05:06Z,1050603,5.69,6.06,6.31,5.69,5.81,6,5.75,4.88
2023-03-02T16:05:07Z,1051755,5.69,6.13,6.31,5.69,5.81,6.06,5.75,4.88
2023-03-02T16:05:08Z,1052907,5.69,6.06,6.31,5.69,5.88,6.06,5.69,4.88
2023-03-02T16:05:10Z,1054059,5.75,6.06,6.38,5.69,5.88,6.06,5.75,4.88
2023-03-02T16:05:11Z,1055210,5.75,6.13,6.38,5.75,5.88,6.06,5.75,4.88
2023-03-02T16:05:12Z,1056362,5.75,6.13,6.38,5.81,5.94,6.06,5.81,4.94
2023-03-02T16:05:13Z,1057514,5.81,6.13,6.38,5.81,5.94,6.06,5.81,4.88
2023-03-02T16:05:14Z,1058666,5.81,6.19,6.44,5.81,5.94,6.13,5.75,4.94
2023-03-02T16:05:15Z,1059818,5.88,6.19,6.44,5.81,5.94,6.19,5.75,4.94
2023-03-02T16:05:17Z,1060969,5.88,6.19,6.44,5.88,5.94,6.19,5.75,4.94
2023-03-02T16:05:18Z,1062121,5.81,6.19,6.44,5.88,6,6.25,5.81,4.94
2023-03-02T16:05:19Z,1063271,5.88,6.19,6.5,5.88,6,6.19,5.75,5
2023-03-02T16:05:20Z,1064422,5.88,6.19,6.5,5.88,6,6.19,5.81,5
2023-03-02T16:05:21Z,1065573,5.88,6.19,6.5,5.88,6,6.25,5.88,5
2023-03-02T16:05:22Z,1066724,5.88,6.25,6.5,5.88,6.06,6.19,5.88,5
2023-03-02T16:05:23Z,1067876,5.94,6.25,6.5,5.94,6.06,6.31,5.94,5
2023-03-02T16:05:25Z,1069027,5.94,6.25,6.5,5.88,6.06,6.25,5.88,5.06
2023-03-02T16:05:26Z,1070178,5.94,6.31,6.56,5.88,6.13,6.31,5.94,5.06
2023-03-02T16:05:27Z,1071334,5.94,6.31,6.56,5.94,6.13,6.31,5.94,5.06
2023-03-02T16:05:28Z,1072486,6,6.25,6.56,5.94,6.13,6.31,5.94,5.06
2023-03-02T16:05:29Z,1073637,5.94,6.38,6.56,5.94,6.13,6.38,5.88,5.13
2023-03-02T16:05:30Z,1074800,5.94,6.38,6.56,5.94,6.19,6.31,5.94,5.13
2023-03-02T16:05:31Z,1075944,5.94,6.31,6.63,5.94,6.19,6.38,5.94,5.13
2023-03-02T16:05:33Z,1077089,6,6.38,6.63,5.94,6.19,6.38,6,5.13
2023-03-02T16:05:34Z,1078233,6,6.38,6.63,6,6.19,6.38,5.94,5.13
2023-03-02T16:05:35Z,1079377,6,6.38,6.63,6.06,6.19,6.38,6,5.13
2023-03-02T16:05:36Z,1080521,6.06,6.38,6.69,6.06,6.25,6.38,6,5.19
2023-03-02T16:05:37Z,1081666,6.06,6.44,6.69,6.06,6.25,6.44,6.06,5.19
2023-03-02T16:05:38Z,1082810,6.06,6.44,6.69,6.06,6.25,6.5,6.06,5.19
2023-03-02T16:05:40Z,1083955,6.06,6.44,6.75,6.06,6.31,6.44,6.06,5.19
2023-03-02T16:05:41Z,1085099,6.06,6.44,6.69,6.06,6.31,6.5,6.06,5.19
2023-03-02T16:05:42Z,1086243,6.06,6.5,6.75,6.06,6.31,6.5,6.13,5.19
2023-03-02T16:05:43Z,1087391,6.06,6.5,6.69,6.06,6.31,6.5,6.06,5.25
2023-03-02T16:05:44Z,1088536,6.13,6.5,6.75,6.06,6.38,6.5,6.13,5.25
2023-03-02T16:05:45Z,1089680,6.13,6.56,6.75,6.13,6.31,6.63,6.13,5.25
2023-03-02T16:05:46Z,1090825,6.13,6.56,6.75,6.13,6.38,6.5,6.13,5.25
2023-03-02T16:05:48Z,1091970,6.19,6.56,6.75,6.19,6.38,6.5,6.19,5.31
2023-03-02T16:05:49Z,1093114,6.19,6.63,6.81,6.19,6.38,6.56,6.19,5.25
2023-03-02T16:05:50Z,1094259,6.19,6.56,6.81,6.25,6.38,6.56,6.19,5.31
2023-03-02T16:05:51Z,1095404,6.19,6.56,6.81,6.25,6.38,6.63,6.25,5.31
2023-03-02T16:05:52Z,1096549,6.19,6.63,6.81,6.25,6.44,6.63,6.25,5.38
2023-03-02T16:05:53Z,1097694,6.19,6.63,6.81,6.25,6.44,6.63,6.25,5.38
2023-03-02T16:05:55Z,1098842,6.19,6.63,6.88,6.25,6.5,6.63,6.31,5.38
2023-03-02T16:05:56Z,1099986,6.25,6.63,6.81,6.31,6.5,6.63,6.25,5.38
2023-03-02T16:05:57Z,1101131,6.25,6.63,6.88,6.31,6.5,6.69,6.25,5.44
2023-03-02T16:05:58Z,1102276,6.25,6.63,6.88,6.31,6.5,6.63,6.25,5.44
2023-03-02T16:05:59Z,1103426,6.19,6.63,6.88,6.31,6.5,6.69,6.25,5.44
2023-03-02T16:06:00Z,1104571,6.19,6.69,6.88,6.31,6.5,6.69,6.25,5.44
2023-03-02T16:06:01Z,1105716,6.31,6.69,6.88,6.38,6.56,6.69,6.31,5.44
2023-03-02T16:06:03Z,1106861,6.25,6.75,6.94,6.38,6.56,6.75,6.31,5.5
2023-03-02T16:06:04Z,1108005,6.31,6.75,6.94,6.44,6.56,6.81,6.31,5.44
2023-03-02T16:06:05Z,1109150,6.31,6.75,7,6.38,6.56,6.75,6.31,5.5
2023-03-02T16:06:06Z,1110295,6.31,6.75,7,6.5,6.56,6.81,6.31,5.5
2023-03-02T16:06:07Z,1111438,6.31,6.75,7,6.44,6.56,6.81,6.38,5.5
2023-03-02T16:06:08Z,1112583,6.38,6.75,7,6.5,6.63,6.75,6.38,5.5
2023-03-02T16:06:09Z,1113728,6.31,6.75,7,6.5,6.63,6.81,6.38,5.56
2023-03-02T16:06:11Z,1114872,6.38,6.81,7,6.5,6.56,6.81,6.38,5.56
2023-03-02T16:06:12Z,1116017,6.38,6.81,7.06,6.5,6.63,6.81,6.38,5.63
2023-03-02T16:06:13Z,1117162,6.38,6.81,7,6.5,6.63,6.81,6.44,5.63
2023-03-02T16:06:14Z,1118307,6.38,6.88,7.06,6.5,6.69,6.81,6.44,5.63
2023-03-02T16:06:15Z,1119452,6.44,6.88,7.06,6.56,6.69,6.81,6.44,5.63
2023-03-02T16:06:16Z,1120596,6.44,6.88,7.06,6.56,6.69,6.88,6.44,5.63
2023-03-02T16:06:17Z,1121741,6.44,6.88,7.06,6.56,6.63,6.88,6.44,5.63
2023-03-02T16:06:19Z,1122889,6.44,6.94,7.13,6.56,6.69,6.94,6.5,5.63
2023-03-02T16:06:20Z,1124034,6.44,6.94,7.13,6.63,6.69,7,6.5,5.63
2023-03-02T16:06:21Z,1125179,6.5,6.94,7.13,6.63,6.75,6.94,6.5,5.63
2023-03-02T16:06:22Z,1126324,6.56,7,7.13,6.63,6.75,6.94,6.5,5.69
2023-03-02T16:06:23Z,1127469,6.56,7,7.19,6.63,6.75,7,6.5,5.69
2023-03-02T16:06:24Z,1128613,6.56,7,7.19,6.69,6.75,7,6.56,5.69
2023-03-02T16:06:25Z,1129758,6.56,7.06,7.19,6.63,6.81,6.94,6.56,5.75
2023-03-02T16:06:27Z,1130903,6.56,7.06,7.25,6.69,6.81,7,6.56,5.69
2023-03-02T16:06:28Z,1132048,6.56,7.06,7.19,6.69,6.81,7,6.63,5.69
2023-03-02T16:06:29Z,1133193,6.63,7.13,7.25,6.75,6.88,7.06,6.63,5.75
2023-03-02T16:06:30Z,1134337,6.63,7.13,7.25,6.75,6.88,7,6.63,5.75
2023-03-02T16:06:31Z,1135491,6.69,7.13,7.31,6.75,6.88,7,6.63,5.75
2023-03-02T16:06:32Z,1136634,6.63,7.13,7.31,6.75,6.94,7,6.63,5.81
2023-03-02T16:06:33Z,1137779,6.75,7.19,7.31,6.75,6.88,7.06,6.69,5.81
2023-03-02T16:06:35Z,1138925,6.69,7.19,7.31,6.75,6.94,7.13,6.69,5.81
2023-03-02T16:06:36Z,1140070,6.69,7.19,7.31,6.81,6.94,7.06,6.69,5.75
2023-03-02T16:06:37Z,1141215,6.75,7.25,7.38,6.81,7,7.13,6.75,5.81
2023-03-02T16:06:38Z,1142360,6.75,7.19,7.38,6.81,7,7.06,6.69,5.81
2023-03-02T16:06:39Z,1143504,6.75,7.25,7.38,6.88,7,7.13,6.75,5.88
2023-03-02T16:06:40Z,1144649,6.75,7.25,7.38,6.88,7.06,7.25,6.75,5.88
2023-03-02T16:06:41Z,1145794,6.75,7.25,7.44,6.88,7.06,7.13,6.75,5.88
2023-03-02T16:06:43Z,1146942,6.75,7.31,7.44,6.88,7.06,7.19,6.69,5.94
2023-03-02T16:06:44Z,1148087,6.81,7.31,7.44,6.88,7.13,7.25,6.75,5.94
2023-03-02T16:06:45Z,1149232,6.81,7.31,7.44,6.88,7.13,7.19,6.75,5.94
2023-03-02T16:06:46Z,1150376,6.81,7.25,7.5,6.88,7.13,7.25,6.75,6
2023-03-02T16:06:47Z,1151521,6.81,7.31,7.5,6.94,7.13,7.31,6.81,5.94
2023-03-02T16:06:48Z,1152666,6.88,7.31,7.5,6.94,7.13,7.31,6.81,6
2023-03-02T16:06:49Z,1153811,6.88,7.38,7.5,6.94,7.19,7.31,6.81,6
2023-03-02T16:06:51Z,1154956,6.88,7.38,7.5,6.94,7.19,7.38,6.88,6
2023-03-02T16:06:52Z,1156101,6.94,7.38,7.5,6.94,7.19,7.44,6.88,6
2023-03-02T16:06:53Z,1157245,6.94,7.38,7.5,6.94,7.25,7.38,6.88,6.06
2023-03-02T16:06:54Z,1158392,6.94,7.38,7.5,6.94,7.25,7.31,6.88,6
2023-03-02T16:06:55Z,1159537,6.94,7.38,7.5,7,7.25,7.44,6.88,6.06
2023-03-02T16:06:56Z,1160681,6.94,7.44,7.56,7,7.25,7.44,6.88,6.06
2023-03-02T16:06:57Z,1161826,6.94,7.38,7.56,7,7.25,7.5,6.94,6.13
2023-03-02T16:06:59Z,1162970,6.94,7.44,7.56,7,7.25,7.5,6.94,6.13
2023-03-02T16:07:00Z,1164114,6.94,7.5,7.56,7,7.25,7.44,6.88,6.13
2023-03-02T16:07:01Z,1165258,7,7.44,7.63,7.06,7.31,7.5,6.94,6.13
2023-03-02T16:07:02Z,1166402,7,7.5,7.63,7,7.31,7.5,6.94,6.13
2023-03-02T16:07:03Z,1167552,7,7.5,7.63,7.06,7.31,7.5,6.94,6.13
2023-03-02T16:07:04Z,1168696,7,7.5,7.63,7.06,7.31,7.63,7,6.19
2023-03-02T16:07:05Z,1169841,7.06,7.56,7.69,7,7.31,7.5,6.94,6.19
2023-03-02T16:07:07Z,1170992,7.06,7.56,7.69,7.06,7.38,7.5,7,6.19
2023-03-02T16:07:08Z,1172141,7.13,7.56,7.69,7.06,7.38,7.56,7,6.25
2023-03-02T16:07:09Z,1173291,7.13,7.56,7.69,7.06,7.38,7.56,7.06,6.25
2023-03-02T16:07:10Z,1174440,7.13,7.63,7.75,7.13,7.38,7.56,7.06,6.25
2023-03-02T16:07:11Z,1175590,7.19,7.63,7.75,7.13,7.38,7.63,7.13,6.31
2023-03-02T16:07:12Z,1176740,7.13,7.63,7.75,7.13,7.44,7.56,7.13,6.25
2023-03-02T16:07:14Z,1177890,7.19,7.63,7.75,7.13,7.44,7.56,7.19,6.31
2023-03-02T16:07:15Z,1179039,7.19,7.69,7.75,7.13,7.5,7.63,7.19,6.31
2023-03-02T16:07:16Z,1180189,7.19,7.69,7.75,7.13,7.5,7.63,7.19,6.31
2023-03-02T16:07:17Z,1181339,7.19,7.75,7.81,7.13,7.5,7.63,7.19,6.31
2023-03-02T16:07:18Z,1182492,7.25,7.75,7.81,7.19,7.5,7.56,7.25,6.31
2023-03-02T16:07:19Z,1183642,7.19,7.81,7.81,7.19,7.56,7.63,7.25,6.38
2023-03-02T16:07:20Z,1184793,7.25,7.75,7.88,7.19,7.56,7.63,7.25,6.31
2023-03-02T16:07:22Z,1185943,7.25,7.81,7.81,7.25,7.56,7.75,7.25,6.38
2023-03-02T16:07:23Z,1187093,7.31,7.88,7.88,7.31,7.56,7.63,7.25,6.38
2023-03-02T16:07:24Z,1188243,7.25,7.88,7.88,7.31,7.56,7.75,7.31,6.38
2023-03-02T16:07:25Z,1189394,7.31,7.88,7.88,7.31,7.56,7.81,7.25,6.44
2023-03-02T16:07:26Z,1190544,7.31,7.88,7.88,7.31,7.63,7.81,7.31,6.44
2023-03-02T16:07:27Z,1191694,7.31,7.94,7.94,7.38,7.69,7.81,7.31,6.44
2023-03-02T16:07:28Z,1192845,7.31,7.88,7.94,7.38,7.63,7.81,7.31,6.44
2023-03-02T16:07:30Z,1193995,7.31,7.94,7.94,7.44,7.69,7.81,7.38,6.44
2023-03-02T16:07:31Z,1195148,7.31,8,8,7.44,7.69,7.88,7.31,6.5
2023-03-02T16:07:32Z,1196299,7.31,7.94,7.94,7.44,7.69,7.81,7.38,6.5
2023-03-02T16:07:33Z,1197449,7.31,7.94,8,7.44,7.75,7.88,7.38,6.5
2023-03-02T16:07:34Z,1198599,7.38,7.94,8,7.5,7.75,7.81,7.44,6.5
2023-03-02T16:07:35Z,1199755,7.38,8,8,7.44,7.81,7.88,7.38,6.56
2023-03-02T16:07:36Z,1200905,7.38,8,8,7.44,7.81,7.88,7.38,6.56
2023-03-02T16:07:38Z,1202055,7.38,8,8.06,7.56,7.81,7.88,7.38,6.63
2023-03-02T16:07:39Z,1203206,7.38,8,8.06,7.5,7.88,7.94,7.44,6.63
2023-03-02T16:07:40Z,1204356,7.44,8,8.06,7.5,7.88,7.94,7.44,6.56
2023-03-02T16:07:41Z,1205507,7.44,8,8.06,7.56,7.88,8,7.5,6.63
2023-03-02T16:07:42Z,1206660,7.44,8,8.06,7.56,7.88,8,7.5,6.63
2023-03-02T16:07:43Z,1207811,7.5,8.06,8.13,7.56,7.88,7.94,7.56,6.63
2023-03-02T16:07:45Z,1208961,7.44,8.06,8.06,7.56,7.88,8,7.5,6.63
2023-03-02T16:07:46Z,1210110,7.44,8.06,8.19,7.56,7.88,8.06,7.5,6.63
2023-03-02T16:07:47Z,1211261,7.5,8.06,8.19,7.56,7.94,8.06,7.56,6.69
2023-03-02T16:07:48Z,1212411,7.5,8.06,8.19,7.56,7.94,8.06,7.56,6.69
2023-03-02T16:07:49Z,1213561,7.56,8.13,8.19,7.56,7.94,8.13,7.56,6.63
2023-03-02T16:07:50Z,1214711,7.56,8.13,8.25,7.63,7.94,8.19,7.63,6.69
2023-03-02T16:07:51Z,1215862,7.63,8.13,8.25,7.63,7.94,8.13,7.69,6.69
2023-03-02T16:07:53Z,1217012,7.63,8.19,8.25,7.63,7.94,8.13,7.63,6.69
2023-03-02T16:07:54Z,1218162,7.63,8.19,8.31,7.63,8,8.13,7.69,6.75
2023-03-02T16:07:55Z,1219316,7.69,8.19,8.25,7.63,8,8.19,7.63,6.75
2023-03-02T16:07:56Z,1220466,7.69,8.25,8.31,7.63,8,8.25,7.69,6.69
2023-03-02T16:07:57Z,1221616,7.75,8.25,8.31,7.63,8,8.25,7.69,6.75
2023-03-02T16:07:58Z,1222767,7.75,8.25,8.38,7.69,8.06,8.19,7.69,6.75
